Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-11-17 00:00:00+01:00,98.94999694824219,99.18000030517578,98.94999694824219,99.18000030517578,6020,0.0,0.0
2010-11-18 00:00:00+01:00,99.51000213623047,99.68000030517578,99.0999984741211,99.68000030517578,20442,0.0,0.0
2010-11-19 00:00:00+01:00,99.2300033569336,99.2300033569336,98.3499984741211,99.12000274658203,18790,0.0,0.0
2010-11-22 00:00:00+01:00,100.0,100.0,98.77999877929688,99.38999938964844,17004,0.0,0.0
2010-11-23 00:00:00+01:00,100.4800033569336,103.25,100.4000015258789,103.25,34506,0.0,0.0
2010-11-24 00:00:00+01:00,103.44999694824219,103.44999694824219,102.58000183105469,102.62999725341797,5653,0.0,0.0
2010-11-25 00:00:00+01:00,103.04000091552734,103.04000091552734,100.94999694824219,102.73999786376953,172,0.0,0.0
2010-11-26 00:00:00+01:00,103.12000274658203,103.31999969482422,102.5,102.5,4782,0.0,0.0
2010-11-29 00:00:00+01:00,103.01000213623047,104.33000183105469,103.01000213623047,104.33000183105469,173,0.0,0.0
2010-11-30 00:00:00+01:00,105.4000015258789,107.52999877929688,105.37999725341797,106.26000213623047,17694,0.0,0.0
2010-12-01 00:00:00+01:00,106.47000122070312,106.47000122070312,105.8499984741211,106.0999984741211,325,0.0,0.0
2010-12-02 00:00:00+01:00,105.23999786376953,105.48999786376953,105.23999786376953,105.48999786376953,334,0.0,0.0
2010-12-03 00:00:00+01:00,105.16000366210938,105.25,104.75,105.08999633789062,24492,0.0,0.0
2010-12-06 00:00:00+01:00,106.0,106.91999816894531,106.0,106.91999816894531,6488,0.0,0.0
2010-12-07 00:00:00+01:00,106.56999969482422,106.87999725341797,105.86000061035156,106.0999984741211,18794,0.0,0.0
2010-12-08 00:00:00+01:00,105.43000030517578,105.5,102.06999969482422,104.25,14691,0.0,0.0
2010-12-09 00:00:00+01:00,104.30999755859375,104.95999908447266,104.30999755859375,104.95999908447266,280,0.0,0.0
2010-12-10 00:00:00+01:00,105.0,105.0,103.98999786376953,104.30000305175781,1279,0.0,0.0
2010-12-13 00:00:00+01:00,105.4800033569336,105.4800033569336,102.88999938964844,104.19999694824219,6188,0.0,0.0
2010-12-14 00:00:00+01:00,102.88999938964844,104.26000213623047,102.88999938964844,104.26000213623047,173,0.0,0.0
2010-12-15 00:00:00+01:00,104.48999786376953,104.5,103.87999725341797,104.27999877929688,217,0.0,0.0
2010-12-16 00:00:00+01:00,103.69999694824219,103.69999694824219,103.27999877929688,103.6500015258789,12084,0.0,0.0
2010-12-17 00:00:00+01:00,103.38999938964844,104.0999984741211,103.22000122070312,104.0999984741211,187,0.0,0.0
2010-12-20 00:00:00+01:00,105.06999969482422,105.44000244140625,105.06999969482422,105.44000244140625,520,0.0,0.0
2010-12-21 00:00:00+01:00,105.19999694824219,105.55999755859375,105.05000305175781,105.51000213623047,557,0.0,0.0
2010-12-22 00:00:00+01:00,105.80000305175781,105.9800033569336,105.58000183105469,105.9800033569336,681,0.0,0.0
2010-12-23 00:00:00+01:00,105.47000122070312,105.5999984741211,105.18000030517578,105.18000030517578,241,0.0,0.0
2010-12-27 00:00:00+01:00,105.0,105.0,104.95999908447266,104.98999786376953,49,0.0,0.0
2010-12-28 00:00:00+01:00,105.20999908447266,107.16000366210938,105.20999908447266,107.16000366210938,285,0.0,0.0
2010-12-29 00:00:00+01:00,106.8499984741211,107.52999877929688,106.8499984741211,107.20999908447266,6400,0.0,0.0
2010-12-30 00:00:00+01:00,106.69999694824219,106.69999694824219,106.29000091552734,106.29000091552734,19,0.0,0.0
2011-01-03 00:00:00+01:00,107.05999755859375,107.05999755859375,106.0,106.12000274658203,12738,0.0,0.0
2011-01-04 00:00:00+01:00,105.41999816894531,105.41999816894531,103.83999633789062,103.94999694824219,7269,0.0,0.0
2011-01-05 00:00:00+01:00,104.38999938964844,104.38999938964844,103.9000015258789,104.36000061035156,18160,0.0,0.0
2011-01-06 00:00:00+01:00,104.9800033569336,105.4000015258789,104.76000213623047,105.4000015258789,224,0.0,0.0
2011-01-07 00:00:00+01:00,105.11000061035156,105.87000274658203,103.0,105.87000274658203,29655,0.0,0.0
2011-01-10 00:00:00+01:00,106.31999969482422,106.33000183105469,105.86000061035156,105.86000061035156,330,0.0,0.0
2011-01-11 00:00:00+01:00,106.6500015258789,106.8499984741211,106.22000122070312,106.22000122070312,12238,0.0,0.0
2011-01-12 00:00:00+01:00,106.52999877929688,106.52999877929688,105.44000244140625,105.44999694824219,133,0.0,0.0
2011-01-13 00:00:00+01:00,105.44000244140625,105.44000244140625,103.48999786376953,103.48999786376953,8339,0.0,0.0
2011-01-14 00:00:00+01:00,102.5199966430664,102.5199966430664,101.5199966430664,101.68000030517578,481,0.0,0.0
2011-01-17 00:00:00+01:00,102.41999816894531,102.5,101.08999633789062,102.30999755859375,24356,0.0,0.0
2011-01-18 00:00:00+01:00,102.26000213623047,102.58000183105469,101.75,102.1500015258789,12159,0.0,0.0
2011-01-19 00:00:00+01:00,101.7300033569336,101.80999755859375,100.23999786376953,101.61000061035156,12629,0.0,0.0
2011-01-20 00:00:00+01:00,101.44999694824219,101.44999694824219,99.94000244140625,100.23999786376953,12502,0.0,0.0
2011-01-21 00:00:00+01:00,99.58000183105469,99.58000183105469,98.66999816894531,98.91000366210938,12324,0.0,0.0
2011-01-24 00:00:00+01:00,99.37999725341797,99.37999725341797,97.22000122070312,98.4000015258789,770,0.0,0.0
2011-01-25 00:00:00+01:00,97.37000274658203,97.58000183105469,96.94999694824219,97.23999786376953,6692,0.0,0.0
2011-01-26 00:00:00+01:00,97.52999877929688,97.52999877929688,96.7699966430664,96.87999725341797,255,0.0,0.0
2011-01-27 00:00:00+01:00,98.06999969482422,98.06999969482422,96.08000183105469,96.08000183105469,10144,0.0,0.0
2011-01-28 00:00:00+01:00,96.01000213623047,97.7300033569336,95.54000091552734,97.7300033569336,6613,0.0,0.0
2011-01-31 00:00:00+01:00,97.94999694824219,98.06999969482422,95.44999694824219,96.95999908447266,518,0.0,0.0
2011-02-01 00:00:00+01:00,97.33999633789062,97.33999633789062,96.30999755859375,96.55999755859375,245,0.0,0.0
2011-02-02 00:00:00+01:00,96.48999786376953,96.80000305175781,96.45999908447266,96.69000244140625,1560,0.0,0.0
2011-02-03 00:00:00+01:00,96.19000244140625,97.63999938964844,96.19000244140625,97.51000213623047,443,0.0,0.0
2011-02-04 00:00:00+01:00,98.94999694824219,99.94999694824219,98.33999633789062,99.16999816894531,25725,0.0,0.0
2011-02-07 00:00:00+01:00,99.08000183105469,99.66000366210938,99.0199966430664,99.5,822,0.0,0.0
2011-02-08 00:00:00+01:00,99.3499984741211,100.83000183105469,99.3499984741211,100.0,4811,0.0,0.0
2011-02-09 00:00:00+01:00,99.97000122070312,99.98999786376953,99.2699966430664,99.2699966430664,690,0.0,0.0
2011-02-10 00:00:00+01:00,99.41000366210938,99.91999816894531,98.05000305175781,99.91999816894531,12474,0.0,0.0
2011-02-11 00:00:00+01:00,100.3499984741211,100.69000244140625,100.3499984741211,100.38999938964844,173,0.0,0.0
2011-02-14 00:00:00+01:00,100.44000244140625,101.0999984741211,100.33000183105469,101.0999984741211,2935,0.0,0.0
2011-02-15 00:00:00+01:00,101.20999908447266,101.54000091552734,101.02999877929688,101.54000091552734,6881,0.0,0.0
2011-02-16 00:00:00+01:00,101.3499984741211,101.48999786376953,101.31999969482422,101.4000015258789,8786,0.0,0.0
2011-02-17 00:00:00+01:00,101.48999786376953,101.5199966430664,101.3499984741211,101.5,551,0.0,0.0
2011-02-18 00:00:00+01:00,102.12999725341797,102.13999938964844,101.4000015258789,101.61000061035156,1668,0.0,0.0
2011-02-21 00:00:00+01:00,102.06999969482422,102.76000213623047,101.97000122070312,102.76000213623047,946,0.0,0.0
2011-02-22 00:00:00+01:00,102.80000305175781,102.94000244140625,101.98999786376953,102.68000030517578,846,0.0,0.0
2011-02-23 00:00:00+01:00,102.05000305175781,102.5,101.91999816894531,102.41999816894531,1885,0.0,0.0
2011-02-24 00:00:00+01:00,102.94999694824219,102.94999694824219,102.19999694824219,102.2300033569336,588,0.0,0.0
2011-02-25 00:00:00+01:00,101.72000122070312,102.26000213623047,101.29000091552734,101.9800033569336,9012,0.0,0.0
2011-02-28 00:00:00+01:00,102.4800033569336,102.4800033569336,101.87999725341797,102.29000091552734,1150,0.0,0.0
2011-03-01 00:00:00+01:00,102.26000213623047,102.94000244140625,102.0,102.94000244140625,1023,0.0,0.0
2011-03-02 00:00:00+01:00,103.63999938964844,103.68000030517578,103.25,103.5999984741211,713,0.0,0.0
2011-03-03 00:00:00+01:00,102.83000183105469,103.16999816894531,101.73999786376953,101.95999908447266,13055,0.0,0.0
2011-03-04 00:00:00+01:00,101.55999755859375,102.2300033569336,100.2699966430664,102.2300033569336,6328,0.0,0.0
2011-03-07 00:00:00+01:00,102.9000015258789,102.9000015258789,102.0999984741211,102.0999984741211,6210,0.0,0.0
2011-03-08 00:00:00+01:00,102.12999725341797,102.9800033569336,102.12999725341797,102.62999725341797,954,0.0,0.0
2011-03-09 00:00:00+01:00,102.79000091552734,102.81999969482422,102.37000274658203,102.37000274658203,2243,0.0,0.0
2011-03-10 00:00:00+01:00,103.0199966430664,103.0199966430664,101.86000061035156,101.86000061035156,8223,0.0,0.0
2011-03-11 00:00:00+01:00,102.3499984741211,103.55999755859375,102.01000213623047,102.01000213623047,9569,0.0,0.0
2011-03-14 00:00:00+01:00,102.02999877929688,102.19999694824219,101.66999816894531,101.86000061035156,819,0.0,0.0
2011-03-15 00:00:00+01:00,101.69999694824219,101.69999694824219,98.94999694824219,99.75,27615,0.0,0.0
2011-03-16 00:00:00+01:00,100.0999984741211,101.73999786376953,99.33000183105469,100.19000244140625,1796,0.0,0.0
2011-03-17 00:00:00+01:00,99.69999694824219,99.88999938964844,99.69999694824219,99.76000213623047,485,0.0,0.0
2011-03-18 00:00:00+01:00,100.33000183105469,100.33000183105469,99.94000244140625,99.94000244140625,7044,0.0,0.0
2011-03-21 00:00:00+01:00,100.52999877929688,101.0,100.52999877929688,100.61000061035156,1015,0.0,0.0
2011-03-22 00:00:00+01:00,100.25,101.0,99.87000274658203,100.33000183105469,7528,0.0,0.0
2011-03-23 00:00:00+01:00,100.66000366210938,101.80000305175781,100.66000366210938,101.80000305175781,13310,0.0,0.0
2011-03-24 00:00:00+01:00,102.08999633789062,102.81999969482422,100.83000183105469,101.61000061035156,8285,0.0,0.0
2011-03-25 00:00:00+01:00,101.13999938964844,101.30999755859375,101.12000274658203,101.12000274658203,500,0.0,0.0
2011-03-28 00:00:00+02:00,101.04000091552734,101.04000091552734,100.30999755859375,100.47000122070312,1156,0.0,0.0
2011-03-29 00:00:00+02:00,100.43000030517578,100.86000061035156,100.13999938964844,100.86000061035156,1313,0.0,0.0
2011-03-30 00:00:00+02:00,100.62999725341797,101.36000061035156,99.70999908447266,100.29000091552734,6583,0.0,0.0
2011-03-31 00:00:00+02:00,100.5999984741211,102.31999969482422,100.37000274658203,101.11000061035156,7401,0.0,0.0
2011-04-01 00:00:00+02:00,101.18000030517578,101.2300033569336,100.30000305175781,100.30000305175781,1567,0.0,0.0
2011-04-04 00:00:00+02:00,100.69000244140625,100.87999725341797,100.69000244140625,100.80999755859375,464,0.0,0.0
2011-04-05 00:00:00+02:00,101.16000366210938,101.62999725341797,100.8499984741211,101.62999725341797,8643,0.0,0.0
2011-04-06 00:00:00+02:00,101.73999786376953,102.02999877929688,101.44999694824219,101.44999694824219,966,0.0,0.0
2011-04-07 00:00:00+02:00,102.0,102.12000274658203,101.9000015258789,102.12000274658203,558,0.0,0.0
2011-04-08 00:00:00+02:00,101.61000061035156,101.81999969482422,101.5999984741211,101.81999969482422,210,0.0,0.0
2011-04-11 00:00:00+02:00,101.54000091552734,101.5999984741211,101.43000030517578,101.5999984741211,95,0.0,0.0
2011-04-12 00:00:00+02:00,99.95999908447266,100.12000274658203,98.98999786376953,100.12000274658203,6208,0.0,0.0
2011-04-13 00:00:00+02:00,100.41999816894531,100.55000305175781,100.3499984741211,100.55000305175781,1345,0.0,0.0
2011-04-14 00:00:00+02:00,100.69999694824219,101.3499984741211,100.69999694824219,101.3499984741211,50,0.0,0.0
2011-04-15 00:00:00+02:00,101.81999969482422,102.58000183105469,101.72000122070312,102.58000183105469,6050,0.0,0.0
2011-04-18 00:00:00+02:00,103.30000305175781,105.19999694824219,103.30000305175781,105.02999877929688,9915,0.0,0.0
2011-04-19 00:00:00+02:00,104.55999755859375,104.55999755859375,104.12999725341797,104.12999725341797,70,0.0,0.0
2011-04-20 00:00:00+02:00,104.04000091552734,104.04000091552734,103.30000305175781,103.4800033569336,170,0.0,0.0
2011-04-21 00:00:00+02:00,102.80000305175781,103.1500015258789,102.66999816894531,103.08000183105469,222,0.0,0.0
2011-04-26 00:00:00+02:00,103.12000274658203,103.12000274658203,102.19999694824219,102.41000366210938,7736,0.0,0.0
2011-04-27 00:00:00+02:00,102.52999877929688,102.80999755859375,102.45999908447266,102.80999755859375,11909,0.0,0.0
2011-04-28 00:00:00+02:00,102.98999786376953,103.55000305175781,102.87999725341797,103.55000305175781,696,0.0,0.0
2011-04-29 00:00:00+02:00,103.08000183105469,103.87999725341797,103.0199966430664,103.87999725341797,13060,0.0,0.0
2011-05-02 00:00:00+02:00,104.77999877929688,105.33000183105469,104.44000244140625,105.33000183105469,15143,0.0,0.0
2011-05-03 00:00:00+02:00,103.9000015258789,104.0999984741211,103.47000122070312,103.61000061035156,20130,0.0,0.0
2011-05-04 00:00:00+02:00,103.12000274658203,103.22000122070312,102.30999755859375,102.30999755859375,20113,0.0,0.0
2011-05-05 00:00:00+02:00,102.0,102.4000015258789,100.8499984741211,101.6500015258789,48959,0.0,0.0
2011-05-06 00:00:00+02:00,102.01000213623047,102.79000091552734,102.01000213623047,102.7300033569336,18000,0.0,0.0
2011-05-09 00:00:00+02:00,104.43000030517578,105.55000305175781,104.41000366210938,105.37000274658203,12776,0.0,0.0
2011-05-10 00:00:00+02:00,105.30999755859375,105.56999969482422,104.41999816894531,105.44999694824219,54636,0.0,0.0
2011-05-11 00:00:00+02:00,105.16999816894531,105.3499984741211,105.16999816894531,105.3499984741211,57,0.0,0.0
2011-05-12 00:00:00+02:00,104.93000030517578,105.29000091552734,104.4800033569336,104.8499984741211,25639,0.0,0.0
2011-05-13 00:00:00+02:00,105.66000366210938,105.98999786376953,105.37000274658203,105.86000061035156,9264,0.0,0.0
2011-05-16 00:00:00+02:00,105.63999938964844,105.69999694824219,105.2300033569336,105.2300033569336,13938,0.0,0.0
2011-05-17 00:00:00+02:00,104.30999755859375,104.3499984741211,104.0,104.05000305175781,12200,0.0,0.0
2011-05-18 00:00:00+02:00,104.9800033569336,104.9800033569336,104.83000183105469,104.83000183105469,6000,0.0,0.0
2011-05-19 00:00:00+02:00,104.5199966430664,104.5199966430664,104.29000091552734,104.29000091552734,6374,0.0,0.0
2011-05-20 00:00:00+02:00,104.45999908447266,106.45999908447266,104.45999908447266,106.45999908447266,12034,0.0,0.0
2011-05-23 00:00:00+02:00,107.76000213623047,107.76000213623047,107.58000183105469,107.58999633789062,12514,0.0,0.0
2011-05-24 00:00:00+02:00,107.69999694824219,107.94000244140625,107.61000061035156,107.7699966430664,6441,0.0,0.0
2011-05-25 00:00:00+02:00,108.48999786376953,108.51000213623047,108.13999938964844,108.26000213623047,6320,0.0,0.0
2011-05-26 00:00:00+02:00,107.29000091552734,107.5999984741211,107.29000091552734,107.5999984741211,21142,0.0,0.0
2011-05-27 00:00:00+02:00,107.41000366210938,107.41000366210938,107.41000366210938,107.41000366210938,0,0.0,0.0
2011-05-30 00:00:00+02:00,108.45999908447266,108.45999908447266,107.25,107.52999877929688,2174,0.0,0.0
2011-05-31 00:00:00+02:00,106.70999908447266,106.7699966430664,106.29000091552734,106.7699966430664,183,0.0,0.0
2011-06-01 00:00:00+02:00,106.0999984741211,107.04000091552734,106.0199966430664,107.04000091552734,3704,0.0,0.0
2011-06-02 00:00:00+02:00,105.41999816894531,105.41999816894531,105.41999816894531,105.41999816894531,0,0.0,0.0
2011-06-03 00:00:00+02:00,107.02999877929688,107.02999877929688,105.19000244140625,105.19000244140625,380,0.0,0.0
2011-06-06 00:00:00+02:00,105.27999877929688,105.94999694824219,105.22000122070312,105.94000244140625,390,0.0,0.0
2011-06-07 00:00:00+02:00,104.69999694824219,104.70999908447266,104.69999694824219,104.70999908447266,6000,0.0,0.0
2011-06-08 00:00:00+02:00,104.77999877929688,105.2300033569336,104.77999877929688,105.2300033569336,40,0.0,0.0
2011-06-09 00:00:00+02:00,104.87999725341797,106.16000366210938,104.80000305175781,106.16000366210938,96,0.0,0.0
2011-06-10 00:00:00+02:00,106.62000274658203,106.62000274658203,105.69000244140625,106.52999877929688,11271,0.0,0.0
2011-06-13 00:00:00+02:00,105.87999725341797,105.87999725341797,105.87999725341797,105.87999725341797,0,0.0,0.0
2011-06-14 00:00:00+02:00,104.80999755859375,104.80999755859375,104.80999755859375,104.80999755859375,0,0.0,0.0
2011-06-15 00:00:00+02:00,105.79000091552734,107.0,105.79000091552734,107.0,36,0.0,0.0
2011-06-16 00:00:00+02:00,107.66000366210938,107.66000366210938,107.44999694824219,107.44999694824219,71,0.0,0.0
2011-06-17 00:00:00+02:00,107.5999984741211,107.5999984741211,107.37000274658203,107.37000274658203,66,0.0,0.0
2011-06-20 00:00:00+02:00,108.20999908447266,108.20999908447266,107.23999786376953,107.23999786376953,352,0.0,0.0
2011-06-21 00:00:00+02:00,107.1500015258789,107.2300033569336,107.1500015258789,107.2300033569336,10,0.0,0.0
2011-06-22 00:00:00+02:00,106.9800033569336,107.7300033569336,106.9800033569336,107.7300033569336,60,0.0,0.0
2011-06-23 00:00:00+02:00,108.06999969482422,108.0999984741211,107.12000274658203,107.12000274658203,6056,0.0,0.0
2011-06-24 00:00:00+02:00,106.72000122070312,106.72000122070312,106.12000274658203,106.12000274658203,6650,0.0,0.0
2011-06-27 00:00:00+02:00,105.4000015258789,105.5999984741211,104.76000213623047,104.76000213623047,5279,0.0,0.0
2011-06-28 00:00:00+02:00,105.0999984741211,105.19000244140625,104.37000274658203,104.37999725341797,1410,0.0,0.0
2011-06-29 00:00:00+02:00,104.66000366210938,104.66000366210938,104.55000305175781,104.58999633789062,1262,0.0,0.0
2011-06-30 00:00:00+02:00,103.94000244140625,104.0999984741211,103.58000183105469,103.58000183105469,385,0.0,0.0
2011-07-01 00:00:00+02:00,103.02999877929688,103.02999877929688,102.25,102.25,1351,0.0,0.0
2011-07-04 00:00:00+02:00,102.4800033569336,102.93000030517578,102.4800033569336,102.80999755859375,1450,0.0,0.0
2011-07-05 00:00:00+02:00,103.08000183105469,104.20999908447266,103.08000183105469,104.18000030517578,868,0.0,0.0
2011-07-06 00:00:00+02:00,105.4800033569336,106.87999725341797,105.4800033569336,106.87999725341797,4874,0.0,0.0
2011-07-07 00:00:00+02:00,106.8499984741211,106.98999786376953,105.8499984741211,106.31999969482422,7373,0.0,0.0
2011-07-08 00:00:00+02:00,106.88999938964844,108.23999786376953,106.88999938964844,108.23999786376953,6250,0.0,0.0
2011-07-11 00:00:00+02:00,109.01000213623047,110.63999938964844,109.01000213623047,109.94999694824219,10442,0.0,0.0
2011-07-12 00:00:00+02:00,111.23999786376953,111.44000244140625,110.63999938964844,110.80000305175781,6770,0.0,0.0
2011-07-13 00:00:00+02:00,112.0,112.41999816894531,111.5,111.66000366210938,112121,0.0,0.0
2011-07-14 00:00:00+02:00,111.4800033569336,112.01000213623047,111.33999633789062,111.58999633789062,6747,0.0,0.0
2011-07-15 00:00:00+02:00,111.5999984741211,112.19999694824219,111.37999725341797,112.05000305175781,9948,0.0,0.0
2011-07-18 00:00:00+02:00,113.62000274658203,114.19999694824219,113.47000122070312,114.19999694824219,10055,0.0,0.0
2011-07-19 00:00:00+02:00,113.72000122070312,113.72000122070312,112.56999969482422,112.86000061035156,13781,0.0,0.0
2011-07-20 00:00:00+02:00,112.08000183105469,112.16000366210938,111.11000061035156,111.98999786376953,3618,0.0,0.0
2011-07-21 00:00:00+02:00,112.11000061035156,112.69999694824219,110.9000015258789,111.08999633789062,13487,0.0,0.0
2011-07-22 00:00:00+02:00,109.80000305175781,111.5,109.6500015258789,111.5,2079,0.0,0.0
2011-07-25 00:00:00+02:00,113.48999786376953,113.48999786376953,112.22000122070312,112.22000122070312,6505,0.0,0.0
2011-07-26 00:00:00+02:00,111.11000061035156,111.27999877929688,111.0,111.06999969482422,1382,0.0,0.0
2011-07-27 00:00:00+02:00,111.5999984741211,112.16000366210938,111.5999984741211,111.69999694824219,12800,0.0,0.0
2011-07-28 00:00:00+02:00,112.25,112.9800033569336,112.0999984741211,112.0999984741211,13503,0.0,0.0
2011-07-29 00:00:00+02:00,112.73999786376953,114.30000305175781,111.81999969482422,112.7699966430664,13348,0.0,0.0
2011-08-01 00:00:00+02:00,111.86000061035156,114.5,111.55999755859375,114.41000366210938,10904,0.0,0.0
2011-08-02 00:00:00+02:00,114.47000122070312,115.29000091552734,114.47000122070312,115.12000274658203,3810,0.0,0.0
